shoulder;ʃoʊɫdɝ;4.5
succeeded;səksidɪd;21.0
birds;bɝdz;3.52
distribution;dɪstɹəbjuʃən;11.0
royal;ɹɔɪəɫ;7.17
song;sɔŋ;4.26
wealth;wɛɫθ;8.76
comfort;kəmfɝt;7.29
failed;feɪɫd;21.0
freedom;fɹidəm;7.05
advance;ədvæns;8.35
surely;ʃʊɹɫi;21.0
animals;ænəməɫz;2.89
waited;weɪtɪd;21.0
secure;sɪkjʊɹ;8.42
desired;dɪzaɪɝd;21.0
grass;ɡɹæs;3.94
touched;tətʃt;21.0
occupied;ɑkjəpaɪd;21.0
draw;dɹɔ;4.11
stage;steɪdʒ;6.32
portion;pɔɹʃən;8.39
expressed;ɪkspɹɛst;21.0
opening;oʊpənɪŋ;6.28
june;dʒun;21.0
spirits;spɪɹɪts;7.11
fish;fɪʃ;4.05
tongue;təŋ;4.47
angry;æŋɡɹi;4.45
growing;ɡɹoʊɪŋ;21.0
served;sɝvd;21.0
weather;wɛðɝ;5.94
breast;bɹɛst;6.6
presently;pɹɛzəntɫi;21.0
snow;snoʊ;4.11
papers;peɪpɝz;4.0
claim;kɫeɪm;9.05
hast;hæst;21.0
sharp;ʃɑɹp;6.11
prince;pɹɪns;5.26
permitted;pɝmɪtɪd;21.0
group;ɡɹup;5.94
enemies;ɛnəmiz;7.26
robert;ɹɑbɝt;21.0
played;pɫeɪd;21.0
throughout;θɹuaʊt;21.0
pity;pɪti;8.72
expense;ɪkspɛns;10.72
million;mɪɫjən;6.47
add;æd;5.1
pray;pɹeɪ;5.79
taught;tɔt;21.0
explained;ɪkspɫeɪnd;21.0
tired;taɪɝd;4.62
leading;ɫidɪŋ;21.0
kill;kɪɫ;6.35
shadow;ʃædoʊ;5.0
companion;kəmpænjən;9.58
weight;weɪt;6.53
mass;mæs;9.17
established;ɪstæbɫɪʃt;21.0
suffered;səfɝd;21.0
gray;ɡɹeɪ;5.74
brave;bɹeɪv;6.0
thin;θɪn;6.47
check;tʃɛk;5.53
virtue;vɝtʃu;11.53
golden;ɡoʊɫdən;6.94
numerous;numɝəs;8.83
famous;feɪməs;6.84
telling;tɛɫɪŋ;21.0
powerful;paʊɝfəɫ;6.42
alive;əɫaɪv;5.11
waters;wɔtɝz;2.37
weak;wik;5.58
divine;dɪvaɪn;10.16
material;mətɪɹiəɫ;8.06
principal;pɹɪnsəpəɫ;5.58
gathered;ɡæðɝd;21.0
suggested;sədʒɛstɪd;21.0
frank;fɹæŋk;10.58
valley;væɫi;7.94
guess;ɡɛs;5.44
finding;faɪndɪŋ;21.0
yellow;jɛɫoʊ;3.2
heat;hit;5.33
bent;bɛnt;21.0
seized;sizd;21.0
guard;ɡɑɹd;6.25
equally;ikwəɫi;21.0
box;bɑks;4.3
gods;ɡɑdz;4.35
moon;mun;4.83
slight;sɫaɪt;10.33
style;staɪɫ;7.58
saved;seɪvd;21.0
windows;wɪndoʊz;4.74
crossed;kɹɔst;21.0
ain't;eɪnt;21.0
evidently;ɛvədəntɫi;21.0
principle;pɹɪnsəpəɫ;9.68
immediate;ɪmidiət;8.76
willing;wɪɫɪŋ;8.58
consequence;kɑnsəkwəns;6.72
richard;ɹɪtʃɝd;21.0
principles;pɹɪnsəpəɫz;9.68
paul;pɔɫ;21.0
season;sizən;6.05
science;saɪəns;7.32
tender;tɛndɝ;7.11
worked;wɝkt;21.0
grown;ɡɹoʊn;21.0
quarter;kwɔɹtɝ;5.79
liked;ɫaɪkt;21.0
advanced;ədvænst;9.05
apparently;əpɛɹəntɫi;21.0
bore;bɔɹ;8.91
active;æktɪv;6.53
noticed;noʊtəst;21.0
aware;əwɛɹ;6.75
thomas;tɑməs;21.0
uncle;əŋkəɫ;4.47
list;ɫɪst;5.58
dangerous;deɪndʒɝəs;5.6
genius;dʒinjəs;7.21
kingdom;kɪŋdəm;6.05
entire;ɪntaɪɝ;7.22
popular;pɑpjəɫɝ;6.61
unknown;ənnoʊn;8.11
habit;hæbət;7.67
spanish;spænɪʃ;21.0
familiar;fəmɪɫjɝ;7.21
reader;ɹidɝ;5.37
published;pəbɫɪʃt;21.0
handsome;hænsəm;6.5
you'll;juɫ;21.0
joined;dʒɔɪnd;21.0
kings;kɪŋz;5.42
posted;poʊstɪd;21.0
approach;əpɹoʊtʃ;8.5
hearing;hiɹɪŋ;6.05
walking;wɔkɪŋ;21.0
twice;twaɪs;5.89
throw;θɹoʊ;4.14
appointed;əpɔɪntɪd;21.0
wisdom;wɪzdəm;9.61
ceased;sist;21.0
truly;tɹuɫi;21.0
numbers;nəmbɝz;3.94
priest;pɹist;7.1
wounded;wundɪd;21.0
sorrow;sɑɹoʊ;8.42
drive;dɹaɪv;5.26
fault;fɔɫt;6.94
listened;ɫɪsənd;21.0
palace;pæɫəs;6.89
affair;əfɛɹ;10.94
contact;kɑntækt;7.78
distinguished;dɪstɪŋɡwɪʃt;10.78
station;steɪʃən;7.11
beat;bit;6.15
distributed;dɪstɹɪbjətəd;21.0
e;i;21.0
listen;ɫɪsən;5.4
fool;fuɫ;7.56
becomes;bɪkəmz;21.0
watching;wɑtʃɪŋ;21.0
hurt;hɝt;4.0
express;ɪkspɹɛs;8.8
occurred;əkɝd;21.0
favour;feɪvɝ;21.0
height;haɪt;5.42
size;saɪz;4.84
edge;ɛdʒ;6.17
task;tæsk;7.89
follows;fɑɫoʊz;21.0
nine;naɪn;3.23
sympathy;sɪmpəθi;8.79
burst;bɝst;7.72
dressed;dɹɛst;21.0
hopes;hoʊps;4.89
suffer;səfɝ;8.89
noise;nɔɪz;4.5
smiling;smaɪɫɪŋ;21.0
rode;ɹoʊd;21.0
tells;tɛɫz;4.26
minds;maɪndz;5.37
farther;fɑɹðɝ;21.0
literature;ɫɪtɝətʃɝ;9.9
vessel;vɛsəɫ;9.94
affection;əfɛkʃən;8.53
flesh;fɫɛʃ;8.3
grand;ɡɹænd;6.68
legs;ɫɛɡz;3.0
post;poʊst;8.11
collection;kəɫɛkʃən;7.21
rank;ɹæŋk;9.42
storm;stɔɹm;4.94
god's;ɡɑdz;4.35
imagine;ɪmædʒən;6.06
wore;wɔɹ;21.0
duties;dutiz;7.15
admitted;ədmɪtɪd;21.0
countries;kəntɹiz;7.05
pocket;pɑkət;4.74
arrival;ɝaɪvəɫ;8.06
imagination;ɪmædʒəneɪʃən;6.28
driven;dɹɪvən;21.0
loud;ɫaʊd;4.54
sentence;sɛntəns;5.84
lovely;ɫəvɫi;7.26
happen;hæpən;5.26
absence;æbsəns;7.7
breakfast;bɹɛkfəst;3.47
population;pɑpjəɫeɪʃən;8.11
thank;θæŋk;3.79
rules;ɹuɫz;4.72
series;sɪɹiz;9.05
laughing;ɫæfɪŋ;21.0
bird;bɝd;3.52
owner;oʊnɝ;7.5
impression;ɪmpɹɛʃən;9.33
coat;koʊt;3.58
prepare;pɹipɛɹ;7.72
relations;ɹiɫeɪʃənz;8.11
shape;ʃeɪp;4.47
birth;bɝθ;5.21
rapidly;ɹæpədɫi;21.0
smoke;smoʊk;4.0
machine;məʃin;6.53
consideration;kənsɪdɝeɪʃən;9.5
accompanied;əkəmpənid;21.0
moving;muvɪŋ;21.0
stands;stændz;4.39
wholly;hoʊɫi;21.0
teeth;tiθ;21.0
busy;bɪzi;5.95
treated;tɹitɪd;21.0
burning;bɝnɪŋ;21.0
shame;ʃeɪm;6.55
quality;kwɑɫəti;8.78
bay;beɪ;8.67
discover;dɪskəvɝ;7.61
brain;bɹeɪn;5.76
soil;sɔɪɫ;6.48
completely;kəmpɫitɫi;21.0
ring;ɹɪŋ;4.53
resolved;ɹizɑɫvd;21.0
calling;kɔɫɪŋ;21.0
phrase;fɹeɪz;8.44
mention;mɛnʃən;8.06
square;skwɛɹ;4.11
pair;pɛɹ;5.94
title;taɪtəɫ;6.32
understanding;əndɝstændɪŋ;7.83
fruit;fɹut;3.63
mad;mæd;3.55
forces;fɔɹsɪz;6.0
tea;ti;5.47
rocks;ɹɑks;3.22
nearer;nɪɹɝ;21.0
slaves;sɫeɪvz;7.84
falling;fɑɫɪŋ;21.0
absolutely;æbsəɫutɫi;7.08
slow;sɫoʊ;4.15
bearing;bɛɹɪŋ;21.0
mercy;mɝsi;8.74
larger;ɫɑɹdʒɝ;21.0
explain;ɪkspɫeɪn;6.5
contain;kənteɪn;7.88
grief;ɡɹif;8.39
soldier;soʊɫdʒɝ;6.94
countenance;kaʊntənəns;11.63
previous;pɹiviəs;8.44
explanation;ɛkspɫəneɪʃən;7.74
welcome;wɛɫkəm;4.06
proposed;pɹəpoʊzd;21.0
stars;stɑɹz;3.89
belief;bɪɫif;7.3
informed;ɪnfɔɹmd;21.0
moments;moʊmənts;7.95
poetry;poʊətɹi;8.11
constant;kɑnstənt;9.84
buy;baɪ;5.56
final;faɪnəɫ;6.58
faithful;feɪθfəɫ;8.42
ride;ɹaɪd;4.67
policy;pɑɫəsi;10.32
supper;səpɝ;6.32
drawing;dɹɔɪŋ;4.83
excitement;ɪksaɪtmənt;7.2
dying;daɪɪŋ;21.0
demand;dɪmænd;7.83
fighting;faɪtɪŋ;21.0
fields;fiɫdz;6.1
drove;dɹoʊv;6.32
upper;əpɝ;7.56
sum;səm;7.1
motion;moʊʃən;6.78
assistance;əsɪstəns;8.84
forty;fɔɹti;6.53
stones;stoʊnz;4.44
fees;fiz;8.56
kindly;kaɪndɫi;21.0
dignity;dɪɡnəti;9.58
catch;kætʃ;4.61
seated;sitɪd;21.0
knees;niz;4.42
amongst;əməŋst;9.01
sending;sɛndɪŋ;21.0
parties;pɑɹtiz;4.58
gained;ɡeɪnd;21.0
bitter;bɪtɝ;8.81
possibly;pɑsəbɫi;21.0
slave;sɫeɪv;7.84
loose;ɫus;7.71
text;tɛkst;7.78
worst;wɝst;21.0
sold;soʊɫd;21.0
don;dɑn;11.65
chosen;tʃoʊzən;21.0
hoped;hoʊpt;21.0
terror;tɛɹɝ;8.79
features;fitʃɝz;7.0
fond;fɑnd;9.21
control;kəntɹoʊɫ;7.26
capable;keɪpəbəɫ;9.16
firm;fɝm;11.17
superior;supɪɹiɝ;9.84
spiritual;spɪɹɪtʃuəɫ;8.7
splendid;spɫɛndɪd;7.22
proof;pɹuf;8.06
pressed;pɹɛst;21.0
sooner;sunɝ;21.0
join;dʒɔɪn;5.83
crime;kɹaɪm;7.67
dust;dəst;5.06
instantly;ɪnstəntɫi;7.54
lands;ɫændz;5.22
relation;ɹiɫeɪʃən;8.11
doors;dɔɹz;3.05
concerned;kənsɝnd;8.79
deeply;dipɫi;21.0
colour;kəɫɝ;21.0
sing;sɪŋ;3.47
destroy;dɪstɹɔɪ;6.7
anger;æŋɡɝ;6.0
distributing;dɪstɹɪbjutɪŋ;21.0
reasons;ɹizənz;7.84
nose;noʊz;2.95
entrance;ɛntɹəns;6.84
rooms;ɹumz;4.22
admit;ədmɪt;7.56
supply;səpɫaɪ;8.73
clean;kɫin;3.89
useful;jusfəɫ;6.39
delicate;dɛɫəkət;8.2
fail;feɪɫ;6.0
continue;kəntɪnju;7.53
remove;ɹimuv;5.67
addressed;ədɹɛst;21.0
choice;tʃɔɪs;5.17
needs;nidz;3.56
wear;wɛɹ;4.63
blind;bɫaɪnd;7.0
unable;əneɪbəɫ;7.78
cover;kəvɝ;5.42
double;dəbəɫ;5.58
dozen;dəzən;6.89
constantly;kɑnstəntɫi;21.0
level;ɫɛvəɫ;6.0
release;ɹiɫis;8.53
rough;ɹəf;6.21
shows;ʃoʊz;6.21
fly;fɫaɪ;3.05
praise;pɹeɪz;7.95
devil;dɛvəɫ;5.0
ahead;əhɛd;5.45
smith;smɪθ;21.0
connected;kənɛktɪd;21.0
degrees;dɪɡɹiz;10.35
gain;ɡeɪn;7.11
addition;ədɪʃən;5.76
committed;kəmɪtɪd;21.0
chamber;tʃeɪmbɝ;9.3
notes;noʊts;6.4
acquaintance;əkweɪntəns;10.48
souls;soʊɫz;6.17
mission;mɪʃən;9.95
sacrifice;sækɹəfaɪs;9.61
cities;sɪtiz;6.56
mistake;mɪsteɪk;5.78
exercise;ɛksɝsaɪz;6.17
conscience;kɑnʃəns;9.72
based;beɪst;21.0
car;kɑɹ;3.37
buried;bɛɹid;21.0
commanded;kəmændɪd;21.0
closely;kɫoʊsɫi;21.0
energy;ɛnɝdʒi;6.52
dick;dɪk;10.89
bare;bɛɹ;5.78
fought;fɔt;21.0
partly;pɑɹtɫi;21.0
mistress;mɪstɹəs;11.72
hate;heɪt;5.53
arose;ɝoʊz;21.0
playing;pɫeɪɪŋ;21.0
lake;ɫeɪk;4.61
safety;seɪfti;5.84
provisions;pɹəvɪʒənz;11.9
description;dɪskɹɪpʃən;8.8
asleep;əsɫip;4.47
centre;sɛntɝ;21.0
faint;feɪnt;7.53
thinks;θɪŋks;4.75
parents;pɛɹənts;4.22
escaped;ɪskeɪpt;21.0
careful;kɛɹfəɫ;5.09
brilliant;bɹɪɫjənt;7.95
brief;bɹif;8.44
bringing;bɹɪŋɪŋ;21.0
goods;ɡʊdz;3.55
tale;teɪɫ;6.32
skin;skɪn;4.48
grey;ɡɹeɪ;21.0
highly;haɪɫi;21.0
crown;kɹaʊn;7.8
castle;kæsəɫ;5.8
throne;θɹoʊn;7.28
stated;steɪtɪd;21.0
despair;dɪspɛɹ;9.56
ease;iz;9.11
attached;ətætʃt;21.0
total;toʊtəɫ;6.83
kindness;kaɪndnəs;6.26
mile;maɪɫ;7.65
circle;sɝkəɫ;3.67
dull;dəɫ;8.05
extreme;ɛkstɹim;9.47
clouds;kɫaʊdz;3.63
figures;fɪɡjɝz;7.53
intention;ɪntɛntʃən;9.42
prison;pɹɪzən;7.5
term;tɝm;8.28
assured;əʃʊɹd;21.0
hidden;hɪdən;21.0
thoroughly;θɝoʊɫi;10.15
cup;kəp;3.57
member;mɛmbɝ;8.2
civil;sɪvəɫ;10.89
apply;əpɫaɪ;9.21
labor;ɫeɪbɝ;8.28
intelligence;ɪntɛɫədʒəns;8.56
strike;stɹaɪk;7.75
fairly;fɛɹɫi;21.0
comply;kəmpɫaɪ;10.53
fellows;fɛɫoʊz;8.89
gently;dʒɛntɫi;21.0
connection;kənɛkʃən;8.0
protection;pɹətɛkʃən;8.33
conscious;kɑnʃəs;10.7
pulled;pʊɫd;21.0
flight;fɫaɪt;7.47
evident;ɛvədənt;12.55
surrounded;sɝaʊndɪd;21.0
wishes;wɪʃɪz;3.79
yards;jɑɹdz;3.94
weary;wɪɹi;9.56
couple;kəpəɫ;5.75
variety;vɝaɪəti;7.89
whilst;waɪɫst;11.31
volume;vɑɫjum;6.35
older;oʊɫdɝ;21.0
requirements;ɹɪkwaɪɹmənts;8.44
custom;kəstəm;8.36
apart;əpɑɹt;6.64
everybody;ɛvɹibɑdi;4.88
labour;ɫeɪbɝ;21.0
asking;æskɪŋ;21.0
lover;ɫəvɝ;9.16
showing;ʃoʊɪŋ;21.0
suit;sut;6.67
becoming;bɪkəmɪŋ;21.0
composed;kəmpoʊzd;21.0
plans;pɫænz;6.78
rendered;ɹɛndɝd;21.0
pictures;pɪktʃɝz;4.05
lest;ɫɛst;10.46
volunteers;vɑɫəntɪɹz;6.89
singing;sɪŋɪŋ;21.0
eager;iɡɝ;8.5
precious;pɹɛʃəs;7.57
paused;pɔzd;21.0
meat;mit;4.42
milk;mɪɫk;3.37
successful;səksɛsfəɫ;8.56
plants;pɫænts;3.95
vision;vɪʒən;6.58
rare;ɹɛɹ;7.45
raise;ɹeɪz;6.72
manners;mænɝz;6.83
cousin;kəzən;4.95
you've;juv;21.0
development;dɪvɛɫəpmənt;8.63
cool;kuɫ;4.58
learning;ɫɝnɪŋ;21.0
approached;əpɹoʊtʃt;21.0
bridge;bɹɪdʒ;5.58
abroad;əbɹɔd;10.15
devoted;dɪvoʊtɪd;9.55
paying;peɪɪŋ;21.0
literary;ɫɪtɝɛɹi;11.1
writer;ɹaɪtɝ;7.32
interrupted;ɪntɝəptɪd;21.0
stock;stɑk;9.22
readers;ɹidɝz;5.37
dreadful;dɹɛdfəɫ;6.78
female;fimeɪɫ;5.89
protect;pɹətɛkt;6.79
accustomed;əkəstəmd;21.0
type;taɪp;6.58
recognized;ɹɛkəɡnaɪzd;21.0
salt;sɔɫt;5.05
destroyed;dɪstɹɔɪd;21.0
signs;saɪnz;4.32
innocent;ɪnəsənt;5.95
temper;tɛmpɝ;6.22
pope;poʊp;8.83
avoid;əvɔɪd;8.5
hurried;hɝid;21.0
represented;ɹɛpɹɪzɛntɪd;21.0
favor;feɪvɝ;6.94
mental;mɛntəɫ;8.84
attitude;ætətud;6.78
admiration;ædmɝeɪʃən;8.95
brothers;bɹəðɝz;3.63
anxiety;æŋzaɪəti;8.17
queen;kwin;4.42
teach;titʃ;4.67
count;kaʊnt;2.61
curiosity;kjʊɹiɑsəti;8.33
solemn;sɑɫəm;12.5
vessels;vɛsəɫz;9.94
compelled;kəmpɛɫd;21.0
dance;dæns;4.63
hotel;hoʊtɛɫ;6.05
wicked;wɪkəd;8.33
fled;fɫɛd;21.0
kissed;kɪst;21.0
guns;ɡənz;5.58
fill;fɪɫ;5.06
visible;vɪzəbəɫ;8.05
younger;jəŋɡɝ;21.0
guide;ɡaɪd;7.11
earnest;ɝnɪst;10.22
companions;kəmpænjənz;9.58
lad;ɫæd;7.35
harm;hɑɹm;5.0
views;vjuz;5.63
utterly;ətɝɫi;21.0
ends;ɛndz;4.28
shop;ʃɑp;5.78
stairs;stɛɹz;3.84
pardon;pɑɹdən;7.83
gay;ɡeɪ;9.32
beg;bɛɡ;5.78
seldom;sɛɫdəm;7.95
fat;fæt;5.15
sand;sænd;4.63
inquired;ɪnkwaɪɝd;21.0
worn;wɔɹn;21.0
flat;fɫæt;5.68
departure;dɪpɑɹtʃɝ;9.78
delivered;dɪɫɪvɝd;21.0
gift;ɡɪft;5.05
skill;skɪɫ;6.8
cattle;kætəɫ;6.53
equipment;ɪkwɪpmənt;7.5
temple;tɛmpəɫ;8.79
calls;kɔɫz;4.74
earlier;ɝɫiɝ;21.0
license;ɫaɪsəns;8.7
visited;vɪzɪtɪd;21.0
en;ɛn;21.0
consent;kənsɛnt;9.95
sufficiently;səfɪʃəntɫi;21.0
natives;neɪtɪvz;9.2
laughter;ɫæftɝ;5.39
contained;kənteɪnd;21.0
perceived;pɝsivd;21.0
scattered;skætɝd;21.0
rushed;ɹəʃt;21.0
chiefly;tʃifɫi;21.0
bold;boʊɫd;9.21
witness;wɪtnəs;8.74
foolish;fuɫɪʃ;8.94
helped;hɛɫpt;21.0
kitchen;kɪtʃən;3.68
sell;sɛɫ;7.05
anybody;ɛnibədi;5.11
self;sɛɫf;5.0
extremely;ɛkstɹimɫi;21.0
treatment;tɹitmənt;8.11
throat;θɹoʊt;5.09
dreams;dɹimz;4.88
patient;peɪʃənt;7.05
speed;spid;5.11
growth;ɡɹoʊθ;6.7
quantity;kwɑntəti;11.11
immense;ɪmɛns;11.24
conclusion;kənkɫuʒən;9.44
computer;kəmpjutɝ;9.7
affected;əfɛktɪd;21.0
severe;səvɪɹ;9.05
triumph;tɹaɪəmf;10.16
origin;ɔɹədʒən;10.25
slept;sɫɛpt;21.0
thine;ðaɪn;21.0
swift;swɪft;7.79
wings;wɪŋz;4.79
stepped;stɛpt;21.0
library;ɫaɪbɹɛɹi;4.95
containing;kənteɪnɪŋ;21.0
base;beɪs;6.42
confusion;kənfjuʒən;9.94
win;wɪn;4.22
maid;meɪd;6.95
charming;tʃɑɹmɪŋ;6.26
editions;ɪdɪʃənz;8.42
attended;ətɛndɪd;21.0
reality;ɹiæɫəti;10.05
performed;pɝfɔɹmd;21.0
glorious;ɡɫɔɹiəs;8.21
likewise;ɫaɪkwaɪz;21.0
site;saɪt;8.63
sail;seɪɫ;6.47
frightened;fɹaɪtənd;5.65
unhappy;ənhæpi;4.89
feared;fɪɹd;21.0
store;stɔɹ;4.76
adopted;ədɑptɪd;21.0
shalt;ʃæɫt;21.0
cook;kʊk;4.22
pause;pɔz;6.75
inclined;ɪnkɫaɪnd;10.63
convinced;kənvɪnst;21.0
band;bænd;6.16
hence;hɛns;11.09
kiss;kɪs;3.61
plant;pɫænt;3.95
ice;aɪs;3.86
ball;bɔɫ;2.9
stick;stɪk;3.89
absolute;æbsəɫut;8.53
readily;ɹɛdəɫi;21.0
behold;bɪhoʊɫd;10.58
fierce;fɪɹs;9.04
argument;ɑɹɡjəmənt;7.55
observe;əbzɝv;9.53
blessed;bɫɛst;6.11
bosom;bʊzəm;12.5
rage;ɹeɪdʒ;8.79
striking;stɹaɪkɪŋ;21.0
creatures;kɹitʃɝz;7.32
shouted;ʃaʊtɪd;21.0
guilty;ɡɪɫti;8.05
setting;sɛtɪŋ;21.0
punishment;pənɪʃmənt;5.47
gun;ɡən;5.58
slightly;sɫaɪtɫi;8.12
police;pəɫis;5.05
mysterious;mɪstɪɹiəs;9.0
confess;kənfɛs;7.11
shade;ʃeɪd;6.37
murder;mɝdɝ;8.79
destruction;dɪstɹəkʃən;7.62
wondered;wəndɝd;21.0
increasing;ɪnkɹisɪŋ;21.0
hide;haɪd;4.47
expedition;ɛkspədɪʃən;10.17
horror;hɔɹɝ;7.58
local;ɫoʊkəɫ;8.79
ignorant;ɪɡnɝənt;9.5
generous;dʒɛnɝəs;7.22
range;ɹeɪndʒ;7.11
host;hoʊst;8.05
wet;wɛt;2.47
cloud;kɫaʊd;3.63
mystery;mɪstɝi;6.89
waste;weɪst;6.5
possess;pəzɛs;10.56
consciousness;kɑnʃəsnəs;9.74
disease;dɪziz;7.55
formerly;fɔɹmɝɫi;21.0
spend;spɛnd;6.44
source;sɔɹs;9.21
mankind;mænkaɪnd;8.89
universal;junəvɝsəɫ;10.21
deck;dɛk;6.45
sees;siz;3.06
habits;hæbəts;7.67
estate;ɪsteɪt;10.84
reign;ɹeɪn;9.42
humble;həmbəɫ;8.89
compliance;kəmpɫaɪəns;13.48
delay;dɪɫeɪ;8.78
shining;ʃaɪnɪŋ;7.0
midnight;mɪdnaɪt;6.21
flower;fɫaʊɝ;3.11
accomplished;əkɑmpɫɪʃt;21.0
doth;dɔθ;21.0
thanks;θæŋks;3.53
banks;bæŋks;6.44
philosophy;fəɫɑsəfi;13.21
belong;bɪɫɔŋ;6.47
finger;fɪŋɡɝ;3.43
comfortable;kəmfɝtəbəɫ;7.17
cap;kæp;5.53
waves;weɪvz;4.26
woman's;wʊmənz;4.95
glanced;ɡɫænst;21.0
troubled;tɹəbəɫd;7.21
picked;pɪkt;21.0
somewhere;səmwɛɹ;6.26
pushed;pʊʃt;21.0
press;pɹɛs;6.4
household;haʊshoʊɫd;7.56
fleet;fɫit;10.74
baby;beɪbi;3.84
region;ɹidʒən;9.14
lately;ɫeɪtɫi;21.0
uttered;ətɝd;21.0
exact;ɪɡzækt;8.16
murmured;mɝmɝd;21.0
melancholy;mɛɫənkɑɫi;12.53
suspicion;səspɪʃən;10.21
staff;stæf;10.0
liability;ɫaɪəbɪɫɪti;12.9
stretched;stɹɛtʃt;21.0
gaze;ɡeɪz;9.0
belonged;bɪɫɔŋd;21.0
ashamed;əʃeɪmd;7.11
meal;miɫ;4.74
blame;bɫeɪm;6.48
opinions;əpɪnjənz;8.42
indicate;ɪndəkeɪt;9.74
poem;poʊəm;6.89
arise;ɝaɪz;6.89
misery;mɪzɝi;9.22
guests;ɡɛsts;6.21
painted;peɪntɪd;21.0
attend;ətɛnd;7.72
afford;əfɔɹd;7.47
donate;doʊneɪt;8.2
loves;ɫəvz;5.17
forehead;fɔɹhɛd;5.58
plainly;pɫeɪnɫi;21.0
risk;ɹɪsk;7.58
ad;æd;8.22
angel;eɪndʒəɫ;4.0
distinct;dɪstɪŋkt;10.5
doubtless;daʊtɫəs;21.0
properly;pɹɑpɝɫi;21.0
wit;wɪt;11.05
fame;feɪm;7.26
singular;sɪŋɡjəɫɝ;9.8
error;ɛɹɝ;6.21
utmost;ətmoʊst;10.53
methods;mɛθədz;11.15
reputation;ɹɛpjəteɪʃən;8.84
appeal;əpiɫ;10.21
she's;ʃiz;3.57
w;dəbəɫju;21.0
strongly;stɹɔŋɫi;21.0
lack;ɫæk;8.28
breaking;bɹeɪkɪŋ;21.0
dawn;dɔn;7.0
violence;vaɪəɫəns;6.39
fatal;feɪtəɫ;9.05
render;ɹɛndɝ;12.44
career;kɝɪɹ;9.95
design;dɪzaɪn;10.05
displayed;dɪspɫeɪd;21.0
commercial;kəmɝʃəɫ;6.17
lights;ɫaɪts;4.05
agreeable;əɡɹiəbəɫ;8.41
suggestion;sədʒɛstʃən;9.89
utter;ətɝ;9.0
sheep;ʃip;4.25
resolution;ɹɛzəɫuʃən;11.21
spare;spɛɹ;8.35
patience;peɪʃəns;7.68
domestic;dəmɛstɪk;10.55
'tis;tɪz;21.0
farm;fɑɹm;3.85
exist;ɪɡzɪst;8.89
corn;kɔɹn;4.61
approaching;əpɹoʊtʃɪŋ;21.0
alike;əɫaɪk;6.12
issue;ɪʃu;8.6
key;ki;3.58
providing;pɹəvaɪdɪŋ;21.0
majority;mədʒɔɹəti;8.94
measures;mɛʒɝz;7.53
towns;taʊnz;5.11
flame;fɫeɪm;6.25
dared;dɛɹd;21.0
ignorance;ɪɡnɝəns;10.21
y;waɪ;21.0
weakness;wiknəs;8.44
furnished;fɝnɪʃt;9.89
china;tʃaɪnə;21.0
priests;pɹists;7.1
flying;fɫaɪɪŋ;21.0
cloth;kɫɔθ;5.3
gazed;ɡeɪzd;21.0
fourth;fɔɹθ;4.68
bell;bɛɫ;3.89
hitherto;hɪðɝtu;21.0
benefit;bɛnəfɪt;9.17
movements;muvmənts;6.58
eagerly;iɡɝɫi;21.0
acted;æktɪd;21.0
urged;ɝdʒd;21.0
ascii;æski;21.0
disposed;dɪspoʊzd;21.0
atmosphere;ætməsfɪɹ;9.79
chapter;tʃæptɝ;6.42
begged;bɛɡd;21.0
hole;hoʊɫ;5.05
borne;bɔɹn;21.0
departed;dɪpɑɹtɪd;21.0
catholic;kæθɫɪk;7.84
files;faɪɫz;8.21
sugar;ʃʊɡɝ;3.95
replacement;ɹɪpɫeɪsmənt;9.74
sigh;saɪ;7.39
thrust;θɹəst;9.72
frame;fɹeɪm;7.67
opposition;ɑpəzɪʃən;11.58
disk;dɪsk;7.47
haste;heɪst;9.0
lonely;ɫoʊnɫi;5.8
knight;naɪt;6.26
quarters;kwɔɹtɝz;5.79
charm;tʃɑɹm;8.09
substance;səbstəns;9.68
rolled;ɹoʊɫd;21.0
email;imeɪɫ;11.52
flung;fɫəŋ;21.0
celebrated;sɛɫəbɹeɪtɪd;21.0
division;dɪvɪʒən;7.45
slavery;sɫeɪvɝi;8.32
verse;vɝs;8.17
decision;dɪsɪʒən;7.57
probable;pɹɑbəbəɫ;11.61
painful;peɪnfəɫ;6.44
governor;ɡəvɝnɝ;8.47
forever;fɝɛvɝ;21.0
turns;tɝnz;4.11
branch;bɹæntʃ;5.11
ocean;oʊʃən;4.74
rear;ɹɪɹ;6.89
leader;ɫidɝ;6.9
delightful;dɪɫaɪtfəɫ;9.72
stared;stɛɹd;21.0
boats;boʊts;3.84
keen;kin;10.7
disposition;dɪspəzɪʃən;12.24
senses;sɛnsɪz;21.0
occasions;əkeɪʒənz;8.16
readable;ɹidəbəɫ;8.09
bones;boʊnz;5.53
enthusiasm;ɪnθuziæzəm;9.05
materials;mətɪɹiəɫz;8.06
luck;ɫək;6.53
derived;dɝaɪvd;21.0
apparent;əpɛɹənt;10.25
hurry;hɝi;4.44
scheme;skim;9.65
oil;ɔɪɫ;7.33
thence;ðɛns;11.28
reaching;ɹitʃɪŋ;21.0
dim;dɪm;7.06
wretched;ɹɛtʃɪd;10.22
pipe;paɪp;8.17
useless;jusɫəs;7.05
nevertheless;nɛvɝðəɫɛs;21.0
